id,dep_delayed_15min
172,0.07475552798345998
173,0.36086907228309684
174,0.5889883420714749
175,0.4298348784060859
176,0.31957359045094685
177,0.024206047451102098
178,0.24812065912652254
179,0.21402128910619608
180,0.05514666908398139
181,0.09051538225091217
182,0.20875021889784376
183,0.8369256913453742
184,0.3065406597426325
185,0.4320538376835578
186,0.08286765945226782
187,0.3121546073882479
188,0.5049498600650951
189,0.4379586689417656
190,0.4248735081210198
191,0.3676911768543217
192,0.41541211444732096
193,0.3397735478661016
194,0.2949546047791425
195,0.14704011611172574
196,0.08397947220895821
197,0.3691532906020857
198,0.7069601361961415
199,0.5496806921664129
200,0.2641802833504873
201,0.28941879166355017
202,0.25155849828141047
203,0.02033232318133612
204,0.03201066549499807
205,0.3758941474436165
206,0.6431193836613519
207,0.01265813286785695
208,0.10224355748335794
209,0.3330434072951552
210,0.03789663536300975
211,0.06138733381518899
212,0.2642838564327134
213,0.26953967142121
214,0.14057581682093065
215,0.2036457379640143
216,0.01638304899465194
217,0.21810635217102975
218,0.15637965297563663
219,0.21551615955536113
220,0.3438570308832505
221,0.29816825951209636
222,0.34021127197136414
223,0.23449804512581277
224,0.6460150924523395
225,0.06884116516450492
226,0.33719861361667974
227,0.6826636791862816
228,0.42141894260795476
229,0.8089661715620717
230,0.02225230280959747
231,0.28969956555568643
232,0.13624895807329693
233,0.20249539666098704
234,0.13655493268165422
235,0.1474129676876298
236,0.01578655906880417
237,0.18802839562399212
238,0.2665924960852967
239,0.14082205694567707
240,0.2850648807772084
241,0.525685654128067
242,0.14785347176362915
243,0.059191182574756494
244,0.15481957629907653
245,0.20608613812019416
246,0.3437167524938792
247,0.2639805701541146
248,0.7663035433201482
249,0.2809235510178763
250,0.18787397249081342
251,0.05077805286201903
252,0.15577502660652737
253,0.34229909302376166
254,0.416051243389834
255,0.3055483597595517
256,0.196290868556279
257,0.014804371595501848
258,0.18319097169492116
259,0.007299928273593256
260,0.4259587380278407
261,0.043481559699713256
262,0.5198491133461708
263,0.4250329986082078
264,0.16607166048435854
265,0.17282619080814587
266,0.48378729384113767
267,0.17867409551354535
268,0.11043366809294837
269,0.2666787303343784
270,0.060506981163193405
271,0.09464916706626875
272,0.19399216816361667
273,0.03798418505442718
274,0.42054451130727616
275,0.21624408832711178
276,0.039643998656883124
277,0.20400488102419617
278,0.2547521330269702
279,0.283132406014463
280,0.36351875232853864
281,0.45284795893282803
282,0.27630707143593186
283,0.08390458407883697
284,0.27203905617342705
285,0.4746527850541058
286,0.10469429528663672
287,0.1193183542179241
288,0.1194095750411611
289,0.05267237728764939
290,0.13428721454136155
291,0.08963101978858821
292,0.443966568827686
293,0.136934305145548
294,0.34816357820738264
295,0.04088757069718373
296,0.10442072438951269
297,0.44433238794394464
298,0.15630184994727395
299,0.23889518710061208
300,0.6143364088087561
301,0.4215881945723339
302,0.13915392570825638
303,0.29174614408065425
304,0.3594954665754553
305,0.24570067388952385
306,0.2871182463764601
307,0.05336194818830017
308,0.35099200254631135
309,0.10282485650854412
310,0.5972886988869579
311,0.31440335846475076
312,0.026796286034527845
313,0.3094846554231291
314,0.4424699964394239
315,0.3993214401075036
316,0.10275201203176915
317,0.15421793371003775
318,0.37952976435471103
319,0.2250207819326762
320,0.23529545618040057
321,0.04221764357446169
322,0.1688390323189595
323,0.1429613618513822
324,0.17717757406291565
325,0.43366633225245327
326,0.0838708692913183
327,0.22304352348953552
328,0.02339982571322473
329,0.4468314062238821
330,0.17115785285416862
331,0.4635527963758046
332,0.30143274901382316
333,0.03838230856226013
334,0.2699235574626304
335,0.21302742226941182
336,0.19485307371220673
337,0.08726597274703499
338,0.6496253891097403
339,0.12347644895673285
340,0.026565211105897872
341,0.3402098843743502
342,0.2209467235329861
343,0.24319631088862778
344,0.6274850941661148
345,0.955955659496232
346,0.16013638185841536
347,0.29110489745150236
348,0.08483850579848792
349,0.19906760258155368
350,0.07912469186819439
351,0.10523686574998925
352,0.5158838026556071
353,0.4610076784717191
354,0.10000951642428241
355,0.3403552108901415
356,0.038213382305705694
357,0.5575681339173653
358,0.2708796328683758
359,0.38108982287779747
360,0.1540191412404175
361,0.03249831553152934
362,0.06318493797931041
363,0.17864610574828968
364,0.0323235650778994
365,0.25998602396836645
366,0.8152832714805066
367,0.3055807445368118
368,0.4254872677297561
369,0.15474968508105574
370,0.1221209321547419
371,0.10923601363329889
372,0.47471678348943436
373,0.2517293815800751
374,0.21182992109359008
375,0.07510196010779958
376,0.558336524453511
377,0.7375220706245029
378,0.6150853376184333
379,0.20533234498108877
380,0.9754507060517703
381,0.7097252563993108
382,0.032097416220413594
383,0.395261193445416
384,0.3930256586021177
385,0.1383623237239327
386,0.3794745398631381
387,0.11506104714450156
388,0.11448583988442979
389,0.039378493725585245
390,0.4779645317960906
391,0.11240464098736219
392,0.202978930659934
393,0.027650940843012197
394,0.3848179878319354
395,0.2941734011913258
396,0.034619223542051415
397,0.009317703274410678
398,0.045565019897041405
399,0.07206844597135988
400,0.3557354172314548
401,0.06824161627128512
402,0.07380937408367988
403,0.008723948548615844
404,0.1013568922290481
405,0.044311228735965415
406,0.3904841226122172
407,0.10879229709632005
408,0.4730522609658227
409,0.09360620093960535
410,0.69770922123581
411,0.0057752149368700085
412,0.4003671663918635
413,0.13853283714348852
414,0.6082057570066708
415,0.12931372034583433
416,0.5298544626954846
417,0.5491518936360917
418,0.09730635273680335
419,0.5111922688530538
420,0.3804323313639606
421,0.05484871922351908
422,0.03510599894752499
423,0.0666572196268175
424,0.17552126772522775
425,0.7129951450991553
426,0.11298042453781026
427,0.32199584005335347
428,0.25902675032859507
429,0.3701159407164566
430,0.31812966062919623
431,0.12460270746058742
432,0.02901298219809858
433,0.17737945317818382
434,0.1343241688858636
435,0.09168593738423018
436,0.36580390151086867
437,0.8671144253630646
438,0.17891051549855874
439,0.14113173690506706
440,0.2265922588258938
441,0.1337188852559796
442,0.1731818152475337
443,0.7171016423623412
444,0.4976259363349981
445,0.044144491503934465
446,0.6835110138497954
447,0.04584194702786317
448,0.04407204326521637
449,0.2559713771028844
450,0.5955506985585238
451,0.4797106617600989
452,0.1679031720790404
453,0.0810415947711085
454,0.09555166660896557
455,0.04281554557638615
456,0.7436285145191766
457,0.1621322108080362
458,0.34958718134527966
459,0.19045292738940772
460,0.05910048005996152
461,0.03414591251432864
462,0.0614597096983749
463,0.168256651046459
464,0.37356362041966895
465,0.1046506258363808
466,0.28842061970083527
467,0.10791288157710803
468,0.08439556500532497
469,0.06378061468773248
470,0.006709812268268658
471,0.1703877210370759
472,0.14886348926886872
473,0.6586146018088813
474,0.16710370168268548
475,0.37644319637776813
476,0.03089089345617504
477,0.14473377860438866
478,0.25996984727297406
479,0.5967050444614124
480,0.20073426241214104
481,0.25423789378004497
482,0.22386133721492013
483,0.1726458771643886
484,0.6416172730091508
485,0.3167847215451639
486,0.25311563427129374
487,0.25169138693374804
488,0.13124781201072372
489,0.19276893084542182
490,0.32991634955070337
491,0.7875677619787878
492,0.5658908244418237
493,0.18180927655502344
494,0.7464412969099247
495,0.5518206975395769
496,0.20550385798367235
497,0.016281468357307337
498,0.062377782844127344
499,0.1493824374452807
500,0.6837562686962512
501,0.13089471525787333
502,0.2907971190551839
503,0.4096455875302738
504,0.2212500593925575
505,0.2541387177254903
506,0.5688665711421201
507,0.054229094590376566
508,0.05298642036848109
509,0.6926690575907569
510,0.15755911382498108
511,0.43831563381893374
512,0.5834028484392223
513,0.06255334096099649
514,0.23354314868142617
515,0.3982219409498049
516,0.1790796849228624
517,0.5892245122282987
518,0.14748216017180538
519,0.04910756072620288
520,0.09566353704079211
521,0.40443584496697504
522,0.22468281889915465
523,0.08350602911065647
524,0.10195100939600513
525,0.16915402206157504
526,0.13929327003678665
527,0.016802580886992297
528,0.45994111382347613
529,0.035599426119730944
530,0.1732501862835778
531,0.30929435389349297
532,0.16450033399456532
533,0.49394476258224
534,0.16045188810988056
535,0.30627064336710175
536,0.11472622965662582
537,0.27062901579954013
538,0.20295097403915788
539,0.1401409829774832
540,0.6097051550036007
541,0.23540401487856616
542,0.34708517355638663
543,0.9831170549845266
544,0.3374057317884925
545,0.6452094877395043
546,0.03744717040132859
547,0.2471491201470723
548,0.0872513824250261
549,0.4966512371392767
550,0.6664663896066726
551,0.024440939796375124
552,0.10396152170944131
553,0.6014427436906001
554,0.2708333086348721
555,0.22696242307204986
556,0.056077079487380506
557,0.04172084473604564
558,0.2844173997273517
559,0.025639930272034196
560,0.1715364044057866
561,0.08293924248404226
562,0.5449698043768486
563,0.2334123279511651
564,0.13073850506747103
565,0.38424374879398615
566,0.14641538959397632
567,0.33638761366475883
568,0.47886737731598744
569,0.054947694418913486
570,0.587469353635998
571,0.034535210742516524
572,0.3361743549780535
573,0.5906053739305962
574,0.07700584359990437
575,0.03978139078641364
576,0.007678752860764977
577,0.15026187589169748
578,0.12400251029005113
579,0.6503903286612708
580,0.1648151680195912
581,0.814398677593642
582,0.2919673532837924
583,0.48363175640378897
584,0.6024028179194074
585,0.33834815473438695
586,0.20958466052522395
587,0.17478967616538596
588,0.2524296756805042
589,0.25601070870835524
590,0.37097068410466955
591,0.14568315213219796
592,0.24583536818901258
593,0.22586754976605924
594,0.04917475188052419
595,0.4363239868063691
596,0.09031256982203004
597,0.44034941099266184
598,0.10326968165032763
599,0.30652790032771077
600,0.03369209544385517
601,0.22378787493701513
602,0.7652487497836411
603,0.07912627645235668
604,0.02204104446479608
605,0.09513114143446949
606,0.045980158737151826
607,0.08925305761575389
608,0.6813322106990808
609,0.6578080797170857
610,0.3291096090559034
611,0.0507395172929314
612,0.11187946636408438
613,0.24162160214341274
614,0.11122967416762111
615,0.3637318817247522
616,0.15284859601017065
617,0.05986959611117493
618,0.49202984965745095
619,0.1526867190717556
620,0.7826168266295895
621,0.5015384608806077
622,0.022348470928750138
623,0.034074373786742766
624,0.003317911856658967
625,0.6449096842331935
626,0.33788847319148035
627,0.622992431725838
628,0.43547150829210274
629,0.2682750016827882
630,0.15743982934439524
631,0.15489489341926357
632,0.2735720331835049
633,0.10388589769450196
634,0.32717627500037455
635,0.45761355867744286
636,0.4697831676719698
637,0.02331160180597835
638,0.6216297471210255
639,0.112511966611929
640,0.11496810908389299
641,0.5119300192137312
642,0.48546759783413707
643,0.3969214085778338
644,0.24232516759946796
645,0.4275341183503974
646,0.7836126205125763
647,0.21661415405741413
648,0.03597923415489265
649,0.009273380449313431
650,0.17278007272801013
651,0.22103776003425463
652,0.19360047876677142
653,0.11831501808587633
654,0.41652194072081017
655,0.23021933090170452
656,0.13738522486499807
657,0.08035078331207078
658,0.2698417985001696
659,0.2003893921414952
660,0.037215146240297495
661,0.4080028258489404
662,0.3854500970361398
663,0.3640493101329038
664,0.7221599169922435
665,0.08097758767390695
666,0.34227430251358815
667,0.041544460167736136
668,0.3494410628361099
669,0.5299439607237058
670,0.14511153730369244
671,0.4523749617235074
672,0.2785528464999473
673,0.8342665701055022
674,0.07800519485377615
675,0.5542366230064745
676,0.11287783811158913
677,0.8136709139927849
678,0.1645226690922306
679,0.1138909803732569
680,0.09469074455535718
681,0.44460803042132996
682,0.6083018658623542
683,0.041459330393640935
684,0.06660405799380127
685,0.22386033376748526
686,0.47128649719890736
687,0.037859080350271954
688,0.6076626954707436
689,0.3056150506381307
690,0.535649586393734
691,0.20017272536105407
692,0.17171859281807755
693,0.3361759208689021
694,0.14831978386107475
695,0.2958171227223424
696,0.5889277279128813
697,0.6491181019167593
698,0.30200219238880704
699,0.20005739332127373
700,0.1517554138386139
701,0.14992510255266409
702,0.0502284528755437
703,0.21991095948748948
704,0.6272481814039259
705,0.28111011037152606
706,0.15539123141305838
707,0.25088318376988644
708,0.2586386325497894
709,0.3292745695400925
710,0.314887985557657
711,0.13744443016921482
712,0.11784859188084645
713,0.49141075201786916
714,0.1988410126406567
715,0.24544285140003408
716,0.520307361347394
717,0.23481957057785655
718,0.5379805558630749
719,0.07792084952671319
720,0.43267136339185286
721,0.32580969710854657
722,0.342219766918356
723,0.06091715881420812
724,0.5735142778176746
725,0.24764978952363903
726,0.5712451702841326
727,0.3286569452826954
728,0.1769906064824103
729,0.04745889704134771
730,0.36161049096845427
731,0.09713148312382398
732,0.2222847250238391
733,0.7497228097119638
734,0.015055969357691537
735,0.6353469647291998
736,0.006974598234288034
737,0.14514152331706734
738,0.2696110672981478
739,0.1972785700347338
740,0.6008021484819345
741,0.3233953723908565
742,0.327497695321781
743,0.015386977394059432
744,0.177511372153642
745,0.07600680703377544
746,0.1900306639725734
747,0.49612267135898647
748,0.5008555635588545
749,0.07509835930775668
750,0.488337500306705
751,0.2421992096938036
752,0.16595790950241965
753,0.1769879066157938
754,0.23571189744382454
755,0.08309479441825068
756,0.3038980786120965
757,0.011560641611829674
758,0.8138589995948856
759,0.24962365515044388
760,0.15318149011341184
761,0.1975611937088535
762,0.03367462424590709
763,0.11332318902412182
764,0.41873881175716954
765,0.6365677600587942
766,0.1789755350949668
767,0.3964854529234633
768,0.9657241527693974
769,0.25873977404455634
770,0.1553130257395479
771,0.296806377494121
772,0.10792710229315201
773,0.26349331465837167
774,0.724274714993784
775,0.18153915272192905
776,0.1483307802101329
777,0.3561557334184377
778,0.2639672392423089
779,0.6312442143795044
780,0.06763213645041061
781,0.40130957654491295
782,0.5898495412613678
783,0.2724469407870252
784,0.1675084170580649
785,0.04814870880381137
786,0.3359105814975477
787,0.13281305165094578
788,0.2221371103840503
789,0.13209168947376698
790,0.39718728517349233
791,0.3966089020700981
792,0.07049550069592263
793,0.08828990696370123
794,0.1885776302471437
795,0.8340066149939788
796,0.016126730076203025
797,0.2587991778871949
798,0.08776269561277532
799,0.0070095489374756405
800,0.052931449261755276
801,0.024258625034199253
802,0.19961778152924148
803,0.03703593055320646
804,0.21403806478658546
805,0.39261077749347423
806,0.46221635372936143
807,0.004620808755656783
808,0.16843965208322573
809,0.17094914420197824
810,0.03343858238981657
811,0.26012071902073125
812,0.07951359970998045
813,0.5325667685248274
814,0.1927154377580671
815,0.41181535941042563
816,0.3497601852953777
817,0.3182079325580884
818,0.11389212331981403
819,0.3735321219156091
820,0.021615719809947538
821,0.09679182068449607
822,0.17871404248078607
823,0.12021253043732938
824,0.21585507259347658
825,0.009559096445519355
826,0.21275751129618567
827,0.4293711095158617
828,0.1450214256132403
829,0.029613541203593084
830,0.14774073278614525
831,0.14128258414269604
832,0.8255250387560163
833,0.36264385948878247
834,0.11069529203504096
835,0.016781858808425285
836,0.2908267094160553
837,0.4313311182008426
838,0.22956802244259136
839,0.9815332307877187
840,0.4755642313198203
841,0.32621707661300847
842,0.253358170568552
843,0.5341964915096816
844,0.7504872260595604
845,0.052583419538245885
846,0.1393155190302363
847,0.50122675381434
848,0.1015374807224836
849,0.06210032528115246
850,0.19732819649715477
851,0.1444768342560539
852,0.07241576471458305
853,0.2434336178246278
854,0.1014263741366185
855,0.024046800072752072
856,0.32411317336230067
857,0.27358765753277603
858,0.26123252307422556
859,0.08323163249263447
860,0.43156731348178495
861,0.13426214985390617
862,0.021467321347546312
863,0.5610323323418556
864,0.11036315806551338
865,0.12182834007242747
866,0.1774439904941091
867,0.10863499868073506
868,0.1634867116633821
869,0.056093686885655344
870,0.7137259797015512
871,0.34830772703192764
872,0.02139183005793591
873,0.08761049576010956
874,0.8184817258527823
875,0.09470318792226835
876,0.030584075373776925
877,0.3677322014333473
878,0.1560645905765144
879,0.5847993732398947
880,0.6143535342172712
881,0.01836052716526645
882,0.11637014059921309
883,0.1460979652567499
884,0.16339560659778884
885,0.4649957043243506
886,0.6403772632143845
887,0.02776335478905652
888,0.9798613340306337
889,0.04813050983994973
890,0.11518076036646555
891,0.22349358672294903
892,0.2279064952876359
893,0.09227809763911468
894,0.06203510755050818
895,0.4262742650389765
896,0.04381409302376881
897,0.34326193716202785
898,0.6352467985315496
899,0.7761309702861676
900,0.32018162437815245
901,0.11354472757756401
902,0.49967653225710507
903,0.14351049973122104
904,0.12303996909547893
905,0.24622987363041454
906,0.4711830460482467
907,0.24203629670293464
908,0.21404502805396627
909,0.13641120051532518
910,0.040447798046255416
911,0.3208599871431849
912,0.018314825657654243
913,0.341926908632721
914,0.15411285645810924
915,0.36287823074767533
916,0.8064316463552704
917,0.10598185930539077
918,0.645239465966245
919,0.12650479320518812
920,0.07286873999685915
921,0.4074369115557294
922,0.4236607206810552
923,0.2734912485013261
924,0.178749796686058
925,0.35902278278459404
926,0.03770575723398678
927,0.07753037051050599
928,0.7129370951867342
929,0.4896644275869549
930,0.11144925456622815
931,0.11356829886333862
932,0.30514604507845594
933,0.02772259299960394
934,0.6833196680889009
935,0.03121970968647107
936,0.22939771224604447
937,0.13505513252308332
938,0.004975054259219727
939,0.34270689981720265
940,0.3155779521859184
941,0.3689677238327014
942,0.5700710632172541
943,0.8463806585874376
944,0.06715795068595808
945,0.08709866834981778
946,0.24238214223126825
947,0.15970396727224176
948,0.38561362599311333
949,0.2125746867868477
950,0.07470809522228299
951,0.4866670142861363
952,0.2693439692953761
953,0.07814987591406472
954,0.141579078573369
955,0.32364585441739485
956,0.48669690522473696
957,0.5741626698852818
958,0.9084333665458876
959,0.15284316529593384
960,0.7123769482489974
961,0.3235352409388767
962,0.15371705340092082
963,0.1727105273773151
964,0.060087577102787885
965,0.41330246915371116
966,0.30564811581904416
967,0.39398345312371236
968,0.5643721489712553
969,0.2517205268211676
970,0.09121272672472844
971,0.18018202701180883
972,0.08569486111071184
973,0.44387464581110336
974,0.16659421123607793
975,0.037630566666278335
976,0.2003696563568607
977,0.09824905257484935
978,0.2912718193114271
979,0.04502396950991026
980,0.14444629845606613
981,0.049915731083553384
982,0.2328988967377587
983,0.12777894801672246
984,0.12965945233368975
985,0.6730082326682151
986,0.023430869036484003
987,0.5866137301680513
988,0.5225042833826635
989,0.12666382580137656
990,0.390291435474121
991,0.05105299685527591
992,0.3496011763697295
993,0.031556934571896865
994,0.5762672166976373
995,0.17818526085371494
996,0.055630824113253145
997,0.0459505349328601
998,0.20012967366156512
999,0.055249761582473515
1000,0.15432738575689064
1001,0.1834721096695112
1002,0.22693257598447591
1003,0.2656197059186163
1004,0.11989249437198311
1005,0.22217383897770412
1006,0.30464095808018643
1007,0.204055289905235
1008,0.3229256958977046
1009,0.6222277746261103
1010,0.5605354970033164
1011,0.15369505574761622
1012,0.15188584605675798
1013,0.022436931413718962
1014,0.30961595981269974
1015,0.22552136005747503
1016,0.12836014189393685
1017,0.5386071169901704
1018,0.06391915567329115
1019,0.31251089248750097
1020,0.34235429673701173
1021,0.08688266902655908
1022,0.0285151752492889
1023,0.4738752820711781
1024,0.16624668779219504
1025,0.10831024777926958
1026,0.19051979170481823
1027,0.1540736391092018
1028,0.04922667026867633
1029,0.1642545072844114
1030,0.46249228959133293
1031,0.23069596682141227
1032,0.38590112252597186
1033,0.16505065202365996
1034,0.06043232408268653
1035,0.08753197793830525
1036,0.1212325568728934
1037,0.022699207403015953
1038,0.6597356486067667
1039,0.5635378941749188
1040,0.19159072312535616
1041,0.020982443295878356
1042,0.15005624767947556
1043,0.5703838670395494
1044,0.3598190364850975
1045,0.12427710907781778
1046,0.13151495984712638
1047,0.15518165312798157
1048,0.02372854288379941
1049,0.42086420807942865
1050,0.2012706310228783
1051,0.08936725036644923
1052,0.15736962472782165
1053,0.3034219670390591
1054,0.3244604892071914
1055,0.2686953138232576
1056,0.05220240032530461
1057,0.49167321995767005
1058,0.12014386775248237
1059,0.13217631955653875
1060,0.33324805939824476
1061,0.034119210724793445
1062,0.03607811703510201
1063,0.35986256605338557
1064,0.340574901555589
1065,0.4214401666152664
1066,0.1569887249403542
1067,0.2071383807919941
1068,0.2126419058566924
1069,0.21949161257533017
1070,0.4360919519756692
1071,0.06378401123576116
1072,0.12188698968384908
1073,0.15095762749584504
1074,0.41268664592569254
1075,0.5428091305945508
1076,0.17258002701092498
1077,0.8165244386522462
1078,0.24688085907672414
1079,0.020450669794977425
1080,0.1408513288231762
1081,0.4076691199155945
1082,0.567192232689047
1083,0.4257338979039974
1084,0.13130271169425647
1085,0.3211656091284328
1086,0.02651932141740513
1087,0.032617837813120214
1088,0.20361650238591236
1089,0.16735297932221102
1090,0.3517289104385524
1091,0.5854589089226131
1092,0.5073145875796706
1093,0.17346931197641216
1094,0.1605429641060422
1095,0.16479712093467783
1096,0.16449340610096894
1097,0.228531070215113
1098,0.5544459828739615
1099,0.35722488265270647
1100,0.532531202585957
1101,0.21083420341667142
1102,0.009313345606894138
1103,0.3361394317379669
1104,0.5768120923008
1105,0.3269438068068556
1106,0.295519611424902
1107,0.2332573454294091
1108,0.5429176892665873
1109,0.6044181322268088
1110,0.16549985009054538
1111,0.5574856951853918
1112,0.45531630710079635
1113,0.15456670595641786
1114,0.8264227203390812
1115,0.3031148624119198
1116,0.15321967147825344
1117,0.1841154342966552
1118,0.28514356986553024
1119,0.13297183271018834
1120,0.4915227224727091
1121,0.6062971794405607
1122,0.1420183700930588
1123,0.26806022857655437
1124,0.2487805699068238
1125,0.16592902302136994
1126,0.19164664426370026
1127,0.07322186995622174
1128,0.7032113396216528
1129,0.7233799216651087
1130,0.17661869170139044
1131,0.5333755867624606
1132,0.624376578402301
1133,0.484913512256064
1134,0.2820412230037771
1135,0.32802883108885506
1136,0.1709347078227991
1137,0.10233545727760374
1138,0.22691541763873158
1139,0.1954172846836067
1140,0.10442747234919249
1141,0.26486083530384674
1142,0.020604982595005268
1143,0.10876607715331461
1144,0.09175725792639385
1145,0.27614613122838233
1146,0.17731744718301418
1147,0.1673672621636279
1148,0.18943812142182698
1149,0.2423384644664766
1150,0.13198984058342922
1151,0.5538590566541877
1152,0.2687367105084493
1153,0.33859408138504093
1154,0.21292784771075088
1155,0.05097603308323827
1156,0.02475656858283575
1157,0.10236778705603637
1158,0.1916491573053889
1159,0.0916731469003424
1160,0.715621282699651
1161,0.29538334747373907
1162,0.10877991566267016
1163,0.7171519149825083
1164,0.34724657238476586
1165,0.27206085614948466
1166,0.04116515796009385
1167,0.2201626967376132
1168,0.10111942247462867
1169,0.31020813214277965
1170,0.3314290988968985
1171,0.5096480776964201
1172,0.8432407441232895
1173,0.2162590002759565
1174,0.1964664616431987
1175,0.48956645638457014
1176,0.11983007614098606
1177,0.13311468590302974
1178,0.35695348924961573
1179,0.1402457891267021
1180,0.05453040822513889
1181,0.28224048926795364
1182,0.10463042444730518
1183,0.17437519692946438
1184,0.28435405166011174
1185,0.134655653629893
1186,0.28135136590833676
1187,0.07249178424505848
1188,0.29441791745923407
1189,0.20372276978975734
1190,0.050706079502164034
1191,0.03701370476560744
1192,0.04247859797890922
1193,0.2870668636431921
1194,0.18234843544627646
1195,0.6124575506911604
1196,0.06596002394320319
1197,0.3784830062160309
1198,0.16376391725260728
1199,0.11557250816459455
1200,0.648425729762837
1201,0.5647774575762268
1202,0.22554257006313203
1203,0.5988842976165102
1204,0.1437805970934599
1205,0.1618733052842781
1206,0.6482564688427911
1207,0.10413380106380903
1208,0.300624513199506
1209,0.09756935338459351
1210,0.20842579584873125
1211,0.0784225294331316
1212,0.2417901758079452
1213,0.7444816226718393
1214,0.3137603495969168
1215,0.2902759388837662
1216,0.3129734004911791
1217,0.19623801955995054
1218,0.03313599524690816
1219,0.040054348426561866
1220,0.6300152256958689
1221,0.3187898004369742
1222,0.5636777805906384
1223,0.23058393116164322
1224,0.02172619021896956
1225,0.38668907754127446
1226,0.06454043723408803
1227,0.05882963172202305
1228,0.26463201538732645
1229,0.06647342501870646
1230,0.2454854206238969
1231,0.03756811794952629
1232,0.37009745602328414
1233,0.018890910968508274
1234,0.3090911069143173
1235,0.16728978952070883
1236,0.014197965086528382
1237,0.3339693258279671
1238,0.4339581374031878
1239,0.14499625034210264
1240,0.05712647058379502
1241,0.1639894522622582
1242,0.10877485965969376
1243,0.03285249194435977
1244,0.13252367492329048
1245,0.38192379485423383
1246,0.4062686450814525
1247,0.008030419908999274
1248,0.1084800188323428
1249,0.5059022096291628
1250,0.5029232534935468
1251,0.3028613157902689
